# multipoles
# s[mm] polynom_b[n=0][T/m^n] polynom_b[n=2][T/m^n] polynom_b[n=8][T/m^n] polynom_b[n=14][T/m^n] 
+2.6000000000000001e+00 +1.0044421135954071e-05 -1.9012943917987008e+02 +1.5914306832155560e+11 +3.8440791531866214e+21 
+2.7000000000000002e+00 +1.0042243308230842e-05 -1.9012935785834520e+02 +1.5916366706981769e+11 +3.8433685549527665e+21 
+2.8000000000000003e+00 +1.0040128747906732e-05 -1.9012928497116516e+02 +1.5919112122779694e+11 +3.8421514339132102e+21 
+2.9000000000000004e+00 +1.0038248373933245e-05 -1.9012922648718069e+02 +1.5922402605846063e+11 +3.8404620289912707e+21 
+3.0000000000000000e+00 +1.0036773104732097e-05 -1.9012918837523063e+02 +1.5926097682325073e+11 +3.8383345791497782e+21 
+3.1000000000000001e+00 +1.0035819152033585e-05 -1.9012917448215575e+02 +1.5930050676500815e+11 +3.8358220496008726e+21 
+3.2000000000000002e+00 +1.0035283900463423e-05 -1.9012918016680433e+02 +1.5934090105148624e+11 +3.8330523105779106e+21 
+3.3000000000000003e+00 +1.0035010028193531e-05 -1.9012919866602991e+02 +1.5938038283188556e+11 +3.8301719585643970e+21 
+3.4000000000000004e+00 +1.0034840213103666e-05 -1.9012922321668341e+02 +1.5941717525539343e+11 +3.8273275900427439e+21 
+3.5000000000000000e+00 +1.0034617133303420e-05 -1.9012924705561736e+02 +1.5944950147107220e+11 +3.8246658015004050e+21 
+3.6000000000000001e+00 +1.0034183466645280e-05 -1.9012926341967986e+02 +1.5947558462760788e+11 +3.8223331894331981e+21 
+3.7000000000000002e+00 +1.0033381890950571e-05 -1.9012926554571840e+02 +1.5949364787375449e+11 +3.8204763503341868e+21 
+3.8000000000000003e+00 +1.0032055084480812e-05 -1.9012924667059025e+02 +1.5950191435910974e+11 +3.8192418806778697e+21 
+3.9000000000000004e+00 +1.0030045724971620e-05 -1.9012920003114152e+02 +1.5949860723226672e+11 +3.8187763769612750e+21 
+4.0000000000000000e+00 +1.0027196490579340e-05 -1.9012911886422683e+02 +1.5948194964262268e+11 +3.8192264356629856e+21 
+4.1000000000000005e+00 +1.0023438347616819e-05 -1.9012899973916203e+02 +1.5945116943824442e+11 +3.8206724877342270e+21 
+4.2000000000000002e+00 +1.0019055415303438e-05 -1.9012885255511819e+02 +1.5940951326306268e+11 +3.8229303019887321e+21 
+4.2999999999999998e+00 +1.0014420101170909e-05 -1.9012869054373041e+02 +1.5936123246010727e+11 +3.8257494817013891e+21 
+4.4000000000000004e+00 +1.0009904813136603e-05 -1.9012852693664104e+02 +1.5931057837292932e+11 +3.8288796301364623e+21 
+4.5000000000000000e+00 +1.0005881958677695e-05 -1.9012837496548548e+02 +1.5926180234464069e+11 +3.8320703505664752e+21 
+4.6000000000000005e+00 +1.0002723945380435e-05 -1.9012824786189935e+02 +1.5921915571811703e+11 +3.8350712462719698e+21 
+4.7000000000000002e+00 +1.0000803180963521e-05 -1.9012815885752076e+02 +1.5918688983657593e+11 +3.8376319205240036e+21 
+4.8000000000000007e+00 +1.0000492072989830e-05 -1.9012812118398708e+02 +1.5916925604323944e+11 +3.8395019765937686e+21 
+4.9000000000000004e+00 +1.0002163029228702e-05 -1.9012814807293876e+02 +1.5917050568170474e+11 +3.8404310177420883e+21 
+5.0000000000000000e+00 +1.0006188457145626e-05 -1.9012825275600858e+02 +1.5919489009449518e+11 +3.8401686472584971e+21 
+5.1000000000000005e+00 +1.0012798821662602e-05 -1.9012844363046617e+02 +1.5924514687678506e+11 +3.8385466708779262e+21 
+5.2000000000000002e+00 +1.0021656816234364e-05 -1.9012870975609408e+02 +1.5931795862936734e+11 +3.8357257042506054e+21 
+5.3000000000000007e+00 +1.0032283191405972e-05 -1.9012903535830100e+02 +1.5940849420428928e+11 +3.8319485655081450e+21 
+5.4000000000000004e+00 +1.0044198697508241e-05 -1.9012940466249219e+02 +1.5951192245323975e+11 +3.8274580727910540e+21 
+5.5000000000000000e+00 +1.0056924085561486e-05 -1.9012980189408813e+02 +1.5962341222960361e+11 +3.8224970441979839e+21 
+5.6000000000000005e+00 +1.0069980105869248e-05 -1.9013021127849345e+02 +1.5973813238502548e+11 +3.8173082978701174e+21 
+5.7000000000000002e+00 +1.0082887509128519e-05 -1.9013061704112056e+02 +1.5985125177194595e+11 +3.8121346519299082e+21 
+5.8000000000000007e+00 +1.0095167045896047e-05 -1.9013100340737995e+02 +1.5995793924267676e+11 +3.8072189245019783e+21 
+5.9000000000000004e+00 +1.0106339466806496e-05 -1.9013135460268296e+02 +1.6005336364953271e+11 +3.8028039337118028e+21 
+6.0000000000000000e+00 +1.0115925522299749e-05 -1.9013165485243593e+02 +1.6013269384424814e+11 +3.7991324976991888e+21 
+6.1000000000000005e+00 +1.0123570594699452e-05 -1.9013189230343988e+02 +1.6019236207260126e+11 +3.7963857186955649e+21 
+6.2000000000000002e+00 +1.0129418593217640e-05 -1.9013207078804606e+02 +1.6023385415212057e+11 +3.7944978354168419e+21 
+6.3000000000000007e+00 +1.0133738057890521e-05 -1.9013219805997588e+02 +1.6025991929165771e+11 +3.7933413707376047e+21 
+6.4000000000000004e+00 +1.0136797529490562e-05 -1.9013228187296605e+02 +1.6027330670167657e+11 +3.7927888474929874e+21 
+6.5000000000000000e+00 +1.0138865548790227e-05 -1.9013232998075341e+02 +1.6027676559262799e+11 +3.7927127885190665e+21 
+6.6000000000000005e+00 +1.0140210656172430e-05 -1.9013235013706770e+02 +1.6027304517421170e+11 +3.7929857166699612e+21 
+6.7000000000000002e+00 +1.0141101392312249e-05 -1.9013235009564264e+02 +1.6026489465655206e+11 +3.7934801547895426e+21 
+6.8000000000000007e+00 +1.0141806297670505e-05 -1.9013233761020774e+02 +1.6025506324927777e+11 +3.7940686257338298e+21 
+6.9000000000000004e+00 +1.0142593912840469e-05 -1.9013232043449824e+02 +1.6024630016279459e+11 +3.7946236523389146e+21 
+7.0000000000000000e+00 +1.0143732778477743e-05 -1.9013230632224716e+02 +1.6024135460706616e+11 +3.7950177574533055e+21 
+7.1000000000000005e+00 +1.0145405002423802e-05 -1.9013230050440305e+02 +1.6024215773893939e+11 +3.7951587676246041e+21 
+7.2000000000000002e+00 +1.0147446961271425e-05 -1.9013229812076898e+02 +1.6024736850143460e+11 +3.7950957242351731e+21 
+7.3000000000000007e+00 +1.0149608599231672e-05 -1.9013229178837292e+02 +1.6025482778559827e+11 +3.7949129723376970e+21 
+7.4000000000000004e+00 +1.0151639860468856e-05 -1.9013227412423956e+02 +1.6026237648184348e+11 +3.7946948570025595e+21 
+7.5000000000000000e+00 +1.0153290689100546e-05 -1.9013223774539350e+02 +1.6026785548069153e+11 +3.7945257232965692e+21 
+7.6000000000000005e+00 +1.0154311028893709e-05 -1.9013217526885140e+02 +1.6026910567176959e+11 +3.7944899163084061e+21 
+7.7000000000000002e+00 +1.0154450823989286e-05 -1.9013207931163933e+02 +1.6026396794582816e+11 +3.7946717810988354e+21 
+7.8000000000000007e+00 +1.0153460018761950e-05 -1.9013194249078731e+02 +1.6025028319388913e+11 +3.7951556627233238e+21 
+7.9000000000000004e+00 +1.0151088556896862e-05 -1.9013175742331001e+02 +1.6022589230542276e+11 +3.7960259062739784e+21 
+8.0000000000000000e+00 +1.0147086382624562e-05 -1.9013151672623422e+02 +1.6018863617113907e+11 +3.7973668568130744e+21 
+8.0999999999999996e+00 +1.0141297267643798e-05 -1.9013121589753803e+02 +1.6013711239897659e+11 +3.7992335909145307e+21 
+8.2000000000000011e+00 +1.0133940293339181e-05 -1.9013086195899390e+02 +1.6007294546405304e+11 +3.8015641112425996e+21 
+8.3000000000000007e+00 +1.0125328369249151e-05 -1.9013046481334061e+02 +1.5999851656030252e+11 +3.8042671519342055e+21 
+8.4000000000000004e+00 +1.0115774404499215e-05 -1.9013003436330541e+02 +1.5991620688035974e+11 +3.8072514471582132e+21 
+8.5000000000000000e+00 +1.0105591308062961e-05 -1.9012958051161633e+02 +1.5982839761706802e+11 +3.8104257310776529e+21 
+8.5999999999999996e+00 +1.0095091989400915e-05 -1.9012911316100667e+02 +1.5973746996353394e+11 +3.8136987378513221e+21 
+8.7000000000000011e+00 +1.0084589357587947e-05 -1.9012864221420745e+02 +1.5964580511308075e+11 +3.8169792016295034e+21 
+8.8000000000000007e+00 +1.0074396321702819e-05 -1.9012817757394527e+02 +1.5955578425818015e+11 +3.8201758565857603e+21 
+8.9000000000000004e+00 +1.0064825791350193e-05 -1.9012772914295851e+02 +1.5946978859265063e+11 +3.8231974368602782e+21 
+9.0000000000000000e+00 +1.0056190675320564e-05 -1.9012730682397100e+02 +1.5939019930892084e+11 +3.8259526766259009e+21 
+9.0999999999999996e+00 +1.0048715358459920e-05 -1.9012691764685573e+02 +1.5931878402324515e+11 +3.8283739483152161e+21 
+9.2000000000000011e+00 +1.0042270127993627e-05 -1.9012655715006571e+02 +1.5925485604702237e+11 +3.8304881773916214e+21 
+9.3000000000000007e+00 +1.0036636746365002e-05 -1.9012621799918711e+02 +1.5919711511392255e+11 +3.8323459276147178e+21 
+9.4000000000000004e+00 +1.0031596975951143e-05 -1.9012589285980283e+02 +1.5914426095707352e+11 +3.8339977627590355e+21 
+9.5000000000000000e+00 +1.0026932579619977e-05 -1.9012557439751018e+02 +1.5909499331146518e+11 +3.8354942465513515e+21 
+9.6000000000000014e+00 +1.0022425319662898e-05 -1.9012525527789137e+02 +1.5904801191025296e+11 +3.8368859427642661e+21 
+9.7000000000000011e+00 +1.0017856958955631e-05 -1.9012492816654313e+02 +1.5900201648835406e+11 +3.8382234151265003e+21 
+9.8000000000000007e+00 +1.0013009259719446e-05 -1.9012458572904637e+02 +1.5895570677871811e+11 +3.8395572274166697e+21 
+9.9000000000000004e+00 +1.0007663984814485e-05 -1.9012422063099586e+02 +1.5890778251593658e+11 +3.8409379433719482e+21 
+1.0000000000000000e+01 +1.0001602896606157e-05 -1.9012382553797815e+02 +1.5885694343390308e+11 +3.8424161267451135e+21 
+1.0100000000000001e+01 +9.9947368442751786e-06 -1.9012339748553282e+02 +1.5880265775406876e+11 +3.8440151192384375e+21 
+1.0200000000000001e+01 +9.9874930232117247e-06 -1.9012295098901305e+02 +1.5874746765117618e+11 +3.8456493742540854e+21 
+1.0300000000000001e+01 +9.9804277148772379e-06 -1.9012250493370860e+02 +1.5869468378571799e+11 +3.8472061231876255e+21 
+1.0400000000000000e+01 +9.9740972012162003e-06 -1.9012207820492213e+02 +1.5864761681989685e+11 +3.8485725973904328e+21 
+1.0500000000000000e+01 +9.9690577641068732e-06 -1.9012168968795473e+02 +1.5860957741563577e+11 +3.8496360282218703e+21 
+1.0600000000000001e+01 +9.9658656853067577e-06 -1.9012135826810393e+02 +1.5858387623444919e+11 +3.8502836470512065e+21 
+1.0700000000000001e+01 +9.9650772465811446e-06 -1.9012110283066906e+02 +1.5857382393818030e+11 +3.8504026852387471e+21 
+1.0800000000000001e+01 +9.9672487295667719e-06 -1.9012094226094439e+02 +1.5858273118790826e+11 +3.8498803741651454e+21 
+1.0900000000000000e+01 +9.9729364163912147e-06 -1.9012089544423691e+02 +1.5861390864630484e+11 +3.8486039451701661e+21 
+1.1000000000000000e+01 +9.9826965885665533e-06 -1.9012098126583976e+02 +1.5867066697447208e+11 +3.8464606296330852e+21 
+1.1100000000000001e+01 +9.9968022547143483e-06 -1.9012120892712136e+02 +1.5875459936504181e+11 +3.8433954639201714e+21 
+1.1200000000000001e+01 +1.0014393330234564e-05 -1.9012154889372226e+02 +1.5886042913421912e+11 +3.8395847044061882e+21 
+1.1300000000000001e+01 +1.0034326457313320e-05 -1.9012196194735111e+02 +1.5898116212898026e+11 +3.8352624124713081e+21 
+1.1400000000000000e+01 +1.0055458278206847e-05 -1.9012240886971813e+02 +1.5910980419647916e+11 +3.8306626494916335e+21 
+1.1500000000000000e+01 +1.0076645434999981e-05 -1.9012285044253187e+02 +1.5923936118380869e+11 +3.8260194768440457e+21 
+1.1600000000000001e+01 +1.0096744569816507e-05 -1.9012324744749796e+02 +1.5936283893747913e+11 +3.8215669559211794e+21 
+1.1700000000000001e+01 +1.0114612324963302e-05 -1.9012356066633015e+02 +1.5947324330518658e+11 +3.8175391480848942e+21 
+1.1800000000000001e+01 +1.0129105342373273e-05 -1.9012375088073088e+02 +1.5956358013321313e+11 +3.8141701147324779e+21 
+1.1900000000000000e+01 +1.0139080264396147e-05 -1.9012377887241362e+02 +1.5962685526908990e+11 +3.8116939172309668e+21 
+1.2000000000000000e+01 +1.0143393733401129e-05 -1.9012360542309059e+02 +1.5965607456016254e+11 +3.8103446169514221e+21 
+1.2100000000000001e+01 +1.0141340328570941e-05 -1.9012320628728850e+02 +1.5964687716985577e+11 +3.8102700478392676e+21 
+1.2200000000000001e+01 +1.0133966379186115e-05 -1.9012261711084400e+02 +1.5960543553100909e+11 +3.8112731340116910e+21 
+1.2300000000000001e+01 +1.0122756151847112e-05 -1.9012188851241996e+02 +1.5954055539385522e+11 +3.8130705721273158e+21 
+1.2400000000000000e+01 +1.0109193912577863e-05 -1.9012107111066351e+02 +1.5946104250676413e+11 +3.8153790588911716e+21 
+1.2500000000000000e+01 +1.0094763928196982e-05 -1.9012021552424210e+02 +1.5937570262044278e+11 +3.8179152909503913e+21 
+1.2600000000000001e+01 +1.0080950464938753e-05 -1.9011937237180851e+02 +1.5929334148391440e+11 +3.8203959649937282e+21 
+1.2700000000000001e+01 +1.0069237789629582e-05 -1.9011859227202893e+02 +1.5922276484768378e+11 +3.8225377776738055e+21 
+1.2800000000000001e+01 +1.0061110168149262e-05 -1.9011792584354885e+02 +1.5917277846001096e+11 +3.8240574256976578e+21 
+1.2900000000000000e+01 +1.0058051867491707e-05 -1.9011742370503845e+02 +1.5915218807184628e+11 +3.8246716057070170e+21 
+1.3000000000000000e+01 +1.0061547154004172e-05 -1.9011713647515452e+02 +1.5916979943273810e+11 +3.8240970143771871e+21 
+1.3100000000000001e+01 +1.0072550633426141e-05 -1.9011709648559909e+02 +1.5923108717414722e+11 +3.8221588375067191e+21 
+1.3200000000000001e+01 +1.0089898269887973e-05 -1.9011726292028587e+02 +1.5932820145939951e+11 +3.8191162172779853e+21 
+1.3300000000000001e+01 +1.0111896366643461e-05 -1.9011757667616959e+02 +1.5944996133334119e+11 +3.8153367850050430e+21 
+1.3400000000000000e+01 +1.0136851227199609e-05 -1.9011797865021029e+02 +1.5958518584137305e+11 +3.8111881719895037e+21 
+1.3500000000000000e+01 +1.0163069154849169e-05 -1.9011840973936435e+02 +1.5972269402862720e+11 +3.8070380095377795e+21 
+1.3600000000000001e+01 +1.0188856453219904e-05 -1.9011881084059479e+02 +1.5985130494081268e+11 +3.8032539289438357e+21 
+1.3700000000000001e+01 +1.0212519425534444e-05 -1.9011912285085549e+02 +1.5995983762272711e+11 +3.8002035615229427e+21 
+1.3800000000000001e+01 +1.0232364375358228e-05 -1.9011928666710773e+02 +1.6003711111990845e+11 +3.7982545385727910e+21 
+1.3900000000000000e+01 +1.0246697606026856e-05 -1.9011924318630881e+02 +1.6007194447752164e+11 +3.7977744914000181e+21 
+1.4000000000000000e+01 +1.0253825420942151e-05 -1.9011893330541676e+02 +1.6005315674084134e+11 +3.7991310513079095e+21 
+1.4100000000000001e+01 +1.0252654715861515e-05 -1.9011831881764536e+02 +1.5997373434688303e+11 +3.8025495484622433e+21 
+1.4200000000000001e+01 +1.0244494755707547e-05 -1.9011744510122256e+02 +1.5984333329887512e+11 +3.8076861084939190e+21 
+1.4300000000000001e+01 +1.0231255397427300e-05 -1.9011637843062712e+02 +1.5967577699150604e+11 +3.8140545559006963e+21 
+1.4400000000000000e+01 +1.0214846498688501e-05 -1.9011518508035152e+02 +1.5948488882082599e+11 +3.8211687151482595e+21 
+1.4500000000000000e+01 +1.0197177916562863e-05 -1.9011393132487635e+02 +1.5928449218160822e+11 +3.8285424107335451e+21 
+1.4600000000000001e+01 +1.0180159508235065e-05 -1.9011268343868318e+02 +1.5908841046871338e+11 +3.8356894671508121e+21 
+1.4700000000000001e+01 +1.0165701130788507e-05 -1.9011150769625408e+02 +1.5891046707718796e+11 +3.8421237088896067e+21 
+1.4800000000000001e+01 +1.0155712641645495e-05 -1.9011047037207533e+02 +1.5876448540232089e+11 +3.8473589604347779e+21 
+1.4900000000000000e+01 +1.0152103898193282e-05 -1.9010963774063515e+02 +1.5866428883986578e+11 +3.8509090462578146e+21 
+1.5000000000000000e+01 +1.0156784757156875e-05 -1.9010907607640519e+02 +1.5862370078350220e+11 +3.8522877908831956e+21 
+1.5100000000000001e+01 +1.0170978354736785e-05 -1.9010882772864784e+02 +1.5865159328518155e+11 +3.8511815512042646e+21 
+1.5200000000000001e+01 +1.0193160940871213e-05 -1.9010883934569034e+02 +1.5873703301827017e+11 +3.8479668138844965e+21 
+1.5300000000000001e+01 +1.0221122044089576e-05 -1.9010903365063064e+02 +1.5886413531209503e+11 +3.8431925980133505e+21 
+1.5400000000000000e+01 +1.0252651193092694e-05 -1.9010933336657004e+02 +1.5901701549637424e+11 +3.8374079226711895e+21 
+1.5500000000000000e+01 +1.0285537916561912e-05 -1.9010966121660897e+02 +1.5917978890053516e+11 +3.8311618069465751e+21 
+1.5600000000000001e+01 +1.0317571742952630e-05 -1.9010993992384419e+02 +1.5933657085384076e+11 +3.8250032699305068e+21 
+1.5700000000000001e+01 +1.0346542200825432e-05 -1.9011009221137414e+02 +1.5947147668566119e+11 +3.8194813307118006e+21 
+1.5800000000000001e+01 +1.0370238819017480e-05 -1.9011004080230202e+02 +1.5956862172576785e+11 +3.8151450083704156e+21 
+1.5900000000000000e+01 +1.0386451126116625e-05 -1.9010970841972770e+02 +1.5961212130375952e+11 +3.8125433219891373e+21 
+1.6000000000000000e+01 +1.0392968650523732e-05 -1.9010901778674571e+02 +1.5958609074846472e+11 +3.8122252906710098e+21 
+1.6100000000000001e+01 +1.0388289127158439e-05 -1.9010791605916503e+02 +1.5947961874477136e+11 +3.8145744469210169e+21 
+1.6199999999999999e+01 +1.0373743116450609e-05 -1.9010644812363833e+02 +1.5930168739903705e+11 +3.8193123769322145e+21 
+1.6300000000000001e+01 +1.0351369384211389e-05 -1.9010468329950913e+02 +1.5906625217119418e+11 +3.8259951803588899e+21 
+1.6400000000000002e+01 +1.0323206697179057e-05 -1.9010269090613986e+02 +1.5878726852308209e+11 +3.8341789568105510e+21 
+1.6500000000000000e+01 +1.0291293821281624e-05 -1.9010054026287449e+02 +1.5847869191443076e+11 +3.8434198059490251e+21 
+1.6600000000000001e+01 +1.0257669523405399e-05 -1.9009830068907939e+02 +1.5815447780755502e+11 +3.8532738273716129e+21 
+1.6699999999999999e+01 +1.0224372569342047e-05 -1.9009604150409817e+02 +1.5782858166238660e+11 +3.8632971207333039e+21 
+1.6800000000000001e+01 +1.0193441725771416e-05 -1.9009383202728972e+02 +1.5751495894019174e+11 +3.8730457856589268e+21 
+1.6900000000000002e+01 +1.0166915759081188e-05 -1.9009174157801132e+02 +1.5722756510238318e+11 +3.8820759217673559e+21 
+1.7000000000000000e+01 +1.0146833435156522e-05 -1.9008983947560588e+02 +1.5698035560867230e+11 +3.8899436287198946e+21 
+1.7100000000000001e+01 +1.0134823991845365e-05 -1.9008818109640828e+02 +1.5678444806762436e+11 +3.8962868676623451e+21 
+1.7199999999999999e+01 +1.0130878550550057e-05 -1.9008676604462204e+02 +1.5663960867277649e+11 +3.9010710459301201e+21 
+1.7300000000000001e+01 +1.0134578704028018e-05 -1.9008557998142899e+02 +1.5654276576515555e+11 +3.9043434323752680e+21 
+1.7400000000000002e+01 +1.0145506044728928e-05 -1.9008460856800173e+02 +1.5649084768449158e+11 +3.9061512958840076e+21 
+1.7500000000000000e+01 +1.0163242165604988e-05 -1.9008383746552764e+02 +1.5648078277250812e+11 +3.9065419052907773e+21 
+1.7600000000000001e+01 +1.0187368659000695e-05 -1.9008325233517579e+02 +1.5650949936850177e+11 +3.9055625294924481e+21 
+1.7699999999999999e+01 +1.0217467117716327e-05 -1.9008283883813081e+02 +1.5657392581392438e+11 +3.9032604373301319e+21 
+1.7800000000000001e+01 +1.0253119134228827e-05 -1.9008258263556596e+02 +1.5667099044864771e+11 +3.8996828976855735e+21 
+1.7900000000000002e+01 +1.0293906301385217e-05 -1.9008246938866546e+02 +1.5679762161395468e+11 +3.8948771794049119e+21 
+1.8000000000000000e+01 +1.0339410211736458e-05 -1.9008248475860390e+02 +1.5695074764986057e+11 +3.8888905513667359e+21 
+1.8100000000000001e+01 +1.0389055110489783e-05 -1.9008260829796978e+02 +1.5712620486724991e+11 +3.8818274300729083e+21 
+1.8199999999999999e+01 +1.0441635851405076e-05 -1.9008279512494752e+02 +1.5731546145345035e+11 +3.8740208226943175e+21 
+1.8300000000000001e+01 +1.0495789940999781e-05 -1.9008299424913554e+02 +1.5750889356643338e+11 +3.8658608840326822e+21 
+1.8400000000000002e+01 +1.0550154885951052e-05 -1.9008315468013552e+02 +1.5769687736455600e+11 +3.8577377688802658e+21 
+1.8500000000000000e+01 +1.0603368192433524e-05 -1.9008322542753609e+02 +1.5786978900469418e+11 +3.8500416320654467e+21 
+1.8600000000000001e+01 +1.0654067367089295e-05 -1.9008315550093891e+02 +1.5801800464519980e+11 +3.8431626283803686e+21 
+1.8699999999999999e+01 +1.0700889916194281e-05 -1.9008289390993795e+02 +1.5813190044370554e+11 +3.8374909126341102e+21 
+1.8800000000000001e+01 +1.0742473346258133e-05 -1.9008238966412793e+02 +1.5820185255760666e+11 +3.8334166396435458e+21 
+1.8900000000000002e+01 +1.0777455163880098e-05 -1.9008159177311094e+02 +1.5821823714544650e+11 +3.8313299641951039e+21 
+1.9000000000000000e+01 +1.0804472875258179e-05 -1.9008044924647714e+02 +1.5817143036429077e+11 +3.8316210411125998e+21 
+1.9100000000000001e+01 +1.0822726990569109e-05 -1.9007893128671637e+02 +1.5805570690937436e+11 +3.8345266905739260e+21 
+1.9200000000000003e+01 +1.0833670032686795e-05 -1.9007708786784403e+02 +1.5788093562060956e+11 +3.8396703943690714e+21 
+1.9300000000000001e+01 +1.0839317529083253e-05 -1.9007498915678849e+02 +1.5766088387748907e+11 +3.8465222996078572e+21 
+1.9400000000000002e+01 +1.0841685006502039e-05 -1.9007270532046260e+02 +1.5740931905794406e+11 +3.8545525534371773e+21 
+1.9500000000000000e+01 +1.0842787991632169e-05 -1.9007030652577524e+02 +1.5714000853918658e+11 +3.8632313030235841e+21 
+1.9600000000000001e+01 +1.0844642011817110e-05 -1.9006786293965479e+02 +1.5686671970092331e+11 +3.8720286954704947e+21 
+1.9700000000000003e+01 +1.0849262593547207e-05 -1.9006544472900589e+02 +1.5660321992000952e+11 +3.8804148779519574e+21 
+1.9800000000000001e+01 +1.0858665263865968e-05 -1.9006312206074881e+02 +1.5636327657509494e+11 +3.8878599975986324e+21 
+1.9900000000000002e+01 +1.0874865549754575e-05 -1.9006096510179924e+02 +1.5616065704424240e+11 +3.8938342015551705e+21 
+2.0000000000000000e+01 +1.0899878978163046e-05 -1.9005904401907486e+02 +1.5600912870591046e+11 +3.8978076369558973e+21 
+2.0100000000000001e+01 +1.0935105206514481e-05 -1.9005740712524803e+02 +1.5591834580769403e+11 +3.8994075730554153e+21 
+2.0200000000000003e+01 +1.0979480416344762e-05 -1.9005601531605976e+02 +1.5588151007971045e+11 +3.8988897674416924e+21 
+2.0300000000000001e+01 +1.1031324919530405e-05 -1.9005480763300301e+02 +1.5588771012099274e+11 +3.8966670998279370e+21 
+2.0400000000000002e+01 +1.1088959028536150e-05 -1.9005372311758376e+02 +1.5592603453203668e+11 +3.8931524498913944e+21 
+2.0500000000000000e+01 +1.1150703054876232e-05 -1.9005270081128967e+02 +1.5598557191147778e+11 +3.8887586973536061e+21 
+2.0600000000000001e+01 +1.1214877311140045e-05 -1.9005167975562756e+02 +1.5605541085972583e+11 +3.8838987218953925e+21 
+2.0700000000000003e+01 +1.1279802108982065e-05 -1.9005059899208726e+02 +1.5612463997564523e+11 +3.8789854032329405e+21 
+2.0800000000000001e+01 +1.1343797760870924e-05 -1.9004939756217476e+02 +1.5618234785970468e+11 +3.8744316210440469e+21 
