# multipoles
# s[mm] polynom_b[n=0][T/m^n] polynom_b[n=2][T/m^n] polynom_b[n=8][T/m^n] polynom_b[n=14][T/m^n] 
+5.6000000000000000e+01 -3.1922971333277961e-05 -6.0511982541854763e+01 +3.7893404087375598e+11 -4.7145908611522830e+21 
+5.7000000000000000e+01 -3.1824971392632007e-05 -5.4797209865218242e+01 +3.6089214635439233e+11 -4.5927200440290142e+21 
+5.8000000000000000e+01 -3.1022717947040457e-05 -4.9555053448976487e+01 +3.4064038136045941e+11 -4.4134635912345215e+21 
+5.9000000000000000e+01 -2.9710731199511802e-05 -4.4767411223193612e+01 +3.1896897916544653e+11 -4.1956445241029616e+21 
+6.0000000000000000e+01 -2.8015815266564926e-05 -4.0410697769638013e+01 +2.9644080000229340e+11 -3.9494101051443905e+21 
+6.1000000000000000e+01 -2.6032317972468438e-05 -3.6459174080302269e+01 +2.7362319244438513e+11 -3.6856347890463875e+21 
+6.2000000000000000e+01 -2.3896162708993796e-05 -3.2886215406347915e+01 +2.5107202752545239e+11 -3.4148496213622123e+21 
+6.3000000000000000e+01 -2.1661759761981215e-05 -2.9663881252527478e+01 +2.2909703289805875e+11 -3.1406797054377517e+21 
+6.4000000000000000e+01 -1.9476485356149759e-05 -2.6762253837730487e+01 +2.0801500623098248e+11 -2.8719989292358686e+21 
+6.5000000000000000e+01 -1.7332699206328822e-05 -2.4154880905226925e+01 +1.8808303857983679e+11 -2.6117638635744290e+21 
+6.6000000000000000e+01 -1.5279961038195039e-05 -2.1813834759222974e+01 +1.6946869739214221e+11 -2.3658103850109297e+21 
+6.7000000000000000e+01 -1.3284438744590226e-05 -1.9715264983326232e+01 +1.5230579804948978e+11 -2.1359453324821086e+21 
+6.8000000000000000e+01 -1.1458348045868694e-05 -1.7833316997047895e+01 +1.3648450732635733e+11 -1.9206741904609507e+21 
+6.9000000000000000e+01 -9.8306074713791439e-06 -1.6146457978377995e+01 +1.2203024442485759e+11 -1.7222198592922704e+21 
+7.0000000000000000e+01 -8.3381685251324803e-06 -1.4634785777592763e+01 +1.0892355924572534e+11 -1.5407000470843325e+21 
+7.1000000000000000e+01 -6.9699687178025562e-06 -1.3280336676400065e+01 +9.7168603499913086e+10 -1.3773736558877168e+21 
+7.2000000000000000e+01 -5.7769555872503887e-06 -1.2065351262693980e+01 +8.6588211832127136e+10 -1.2293472537289905e+21 
+7.3000000000000000e+01 -4.6886191979619215e-06 -1.0975121716384361e+01 +7.7101354730699066e+10 -1.0955709337254326e+21 
+7.4000000000000000e+01 -3.7407028367290020e-06 -9.9960927622705089e+00 +6.8678871677819328e+10 -9.7717249451082960e+20 
+7.5000000000000000e+01 -2.9024607483746843e-06 -9.1163858321873299e+00 +6.1170349298063774e+10 -8.7100709623463805e+20 
+7.6000000000000000e+01 -2.1820784406150539e-06 -8.3247902053005109e+00 +5.4483814110898964e+10 -7.7606940881102583e+20 
+7.7000000000000000e+01 -1.5601150613977751e-06 -7.6118041968163288e+00 +4.8554594013128700e+10 -6.9189019064153460e+20 
+7.8000000000000000e+01 -1.0191875054044856e-06 -6.9689482650696055e+00 +4.3286695478374329e+10 -6.1666542775913755e+20 
+7.9000000000000000e+01 -5.5311923959833006e-07 -6.3885277943317682e+00 +3.8618680572352646e+10 -5.5008090791099518e+20 
+8.0000000000000000e+01 -1.5660265990011393e-07 -5.8637778070295452e+00 +3.4480497701006851e+10 -4.9090171626357830e+20 
+8.1000000000000000e+01 +1.7653282678549700e-07 -5.3888250292805280e+00 +3.0820839032471767e+10 -4.3871941191629020e+20 
+8.2000000000000000e+01 +4.6204100911221369e-07 -4.9584454744729518e+00 +2.7573917853650009e+10 -3.9222703895093713e+20 
+8.3000000000000000e+01 +7.0161463790502467e-07 -4.5678224085055028e+00 +2.4696663722758190e+10 -3.5110556930360155e+20 
+8.4000000000000000e+01 +9.0022547093037574e-07 -4.2128790637731095e+00 +2.2148875448360718e+10 -3.1470884047130191e+20 
+8.5000000000000000e+01 +1.0670704558029269e-06 -3.8898347603083656e+00 +1.9884776474103344e+10 -2.8234190605359897e+20 
+8.6000000000000000e+01 +1.2092588823827025e-06 -3.5955171183943784e+00 +1.7875050950133263e+10 -2.5360231210078375e+20 
+8.7000000000000000e+01 +1.3209607621228324e-06 -3.3269671373935523e+00 +1.6093160687572315e+10 -2.2816818809435613e+20 
+8.8000000000000000e+01 +1.4132223733476831e-06 -3.0816180944807265e+00 +1.4505060251897507e+10 -2.0549910261849951e+20 
+8.9000000000000000e+01 +1.4860139811752399e-06 -2.8571559706332841e+00 +1.3090701369955574e+10 -1.8530424780982426e+20 
+9.0000000000000000e+01 +1.5424111414330605e-06 -2.6515862570642694e+00 +1.1835736321719889e+10 -1.6751972673150104e+20 
+9.1000000000000000e+01 +1.5872935051301541e-06 -2.4630118361081044e+00 +1.0709658602938404e+10 -1.5140830654568130e+20 
+9.2000000000000000e+01 +1.6207274263503893e-06 -2.2898504951953926e+00 +9.7019074457092457e+09 -1.3699672809475319e+20 
+9.3000000000000000e+01 +1.6445027858258507e-06 -2.1306984916318905e+00 +8.8045142635197906e+09 -1.2422111117513541e+20 
+9.4000000000000000e+01 +1.6574342163012238e-06 -1.9841710840375204e+00 +7.9988870410239391e+09 -1.1274291549949821e+20 
+9.5000000000000000e+01 +1.6661229769541652e-06 -1.8492000897845589e+00 +7.2798205856450148e+09 -1.0253966234627377e+20 
+9.6000000000000000e+01 +1.6676149255550117e-06 -1.7246543344105782e+00 +6.6300392022784481e+09 -9.3285982920030372e+19 
+9.7000000000000000e+01 +1.6656950951746020e-06 -1.6096821747041625e+00 +6.0500750389700804e+09 -8.5077663845869634e+19 
+9.8000000000000000e+01 +1.6587002272856841e-06 -1.5033731837606907e+00 +5.5275751807436180e+09 -7.7694572819988054e+19 
+9.9000000000000000e+01 +1.6502490735609970e-06 -1.4050291012593641e+00 +5.0566181083555727e+09 -7.1031358083362324e+19 
+1.0000000000000000e+02 +1.6372082513482704e-06 -1.3139144844785204e+00 +4.6290742935890789e+09 -6.4975017432921407e+19 
+1.0100000000000000e+02 +1.6218655008008280e-06 -1.2294571375348164e+00 +4.2430697264872508e+09 -5.9481625111487021e+19 
+1.0200000000000000e+02 +1.6048663450974093e-06 -1.1510942366887935e+00 +3.8947580614583364e+09 -5.4566435295256248e+19 
+1.0300000000000000e+02 +1.5869123173346141e-06 -1.0783191825770984e+00 +3.5787408735844884e+09 -5.0101580106579681e+19 
+1.0400000000000000e+02 +1.5690663097876718e-06 -1.0106962227850274e+00 +3.2943689043912110e+09 -4.6120291538435744e+19 
+1.0500000000000000e+02 +1.5489437644678038e-06 -9.4777839227735072e-01 +3.0328489888790379e+09 -4.2406618179060457e+19 
+1.0600000000000000e+02 +1.5285111814006331e-06 -8.8921008786910916e-01 +2.7952571216857023e+09 -3.9049264228108296e+19 
+1.0700000000000000e+02 +1.5079150564739026e-06 -8.3466223690251107e-01 +2.5802959312652221e+09 -3.6029426765931397e+19 
+1.0800000000000000e+02 +1.4866476349204856e-06 -7.8380530478222510e-01 +2.3835427694637384e+09 -3.3263109106270052e+19 
+1.0900000000000000e+02 +1.4655933724054146e-06 -7.3637480061671634e-01 +2.2042550997183309e+09 -3.0744619161701773e+19 
+1.1000000000000000e+02 +1.4435854664722878e-06 -6.9208223855779161e-01 +2.0397635544458361e+09 -2.8435416274552087e+19 
+1.1100000000000000e+02 +1.4240561349951574e-06 -6.5074070253629257e-01 +1.8907743799516497e+09 -2.6360419906127421e+19 
+1.1200000000000000e+02 +1.4028302431978911e-06 -6.1209095938758740e-01 +1.7528690691341178e+09 -2.4416689836591374e+19 
+1.1300000000000000e+02 +1.3821807581688759e-06 -5.7595023534598488e-01 +1.6265209092407331e+09 -2.2648668434913227e+19 
+1.1400000000000000e+02 +1.3615909356134090e-06 -5.4213737777446258e-01 +1.5103524775359020e+09 -2.1017553633333740e+19 
+1.1500000000000000e+02 +1.3419056290544397e-06 -5.1049211600850575e-01 +1.4036013083419957e+09 -1.9520079081131655e+19 
+1.1600000000000000e+02 +1.3221848437527349e-06 -4.8085007310354116e-01 +1.3052813944241030e+09 -1.8143042238841082e+19 
+1.1700000000000000e+02 +1.3027040901339278e-06 -4.5307257299987813e-01 +1.2146940530477417e+09 -1.6877210492236698e+19 
+1.1800000000000000e+02 +1.2840563237955162e-06 -4.2704347156564937e-01 +1.1316726889855347e+09 -1.5718558724264446e+19 
+1.1900000000000000e+02 +1.2654815969958780e-06 -4.0262513952983020e-01 +1.0543979081737579e+09 -1.4639141884694452e+19 
+1.2000000000000000e+02 +1.2473110522898726e-06 -3.7972121425552424e-01 +9.8346739758596087e+08 -1.3651292941280748e+19 
+1.2100000000000000e+02 +1.2296423754116363e-06 -3.5822291060645689e-01 +9.1772196331277180e+08 -1.2733943139384414e+19 
+1.2200000000000000e+02 +1.2125654078145931e-06 -3.3803686878110739e-01 +8.5678918944735575e+08 -1.1886542741939597e+19 
+1.2300000000000000e+02 +1.1956999366776598e-06 -3.1906969459577017e-01 +7.9995792006690550e+08 -1.1090626918935388e+19 
+1.2400000000000000e+02 +1.1798140887146650e-06 -3.0125891048164655e-01 +7.4829869733581007e+08 -1.0375967227728804e+19 
+1.2500000000000000e+02 +1.1637349391521889e-06 -2.8450932173394561e-01 +6.9961435004254484e+08 -9.6989504484343583e+18 
+1.2600000000000000e+02 +1.1481433454915761e-06 -2.6876175499158766e-01 +6.5458681681310570e+08 -9.0725909949003049e+18 
+1.2700000000000000e+02 +1.1331142331552316e-06 -2.5394960107607156e-01 +6.1265740676719737e+08 -8.4891425645712323e+18 
+1.2800000000000000e+02 +1.1187709473307498e-06 -2.4001550993499879e-01 +5.7373660187110698e+08 -7.9462721731319890e+18 
+1.2900000000000000e+02 +1.1042520932131240e-06 -2.2689642288242973e-01 +5.3762353030747616e+08 -7.4475441477458442e+18 
+1.3000000000000000e+02 +1.0903524654903133e-06 -2.1454476846096540e-01 +5.0361651749386376e+08 -6.9735702695362335e+18 
+1.3100000000000000e+02 +1.0768519322476567e-06 -2.0291586339711618e-01 +4.7214988874922836e+08 -6.5343439086278164e+18 
+1.3200000000000000e+02 +1.0636040389690134e-06 -1.9196122300793281e-01 +4.4292073346448892e+08 -6.1296100453871176e+18 
+1.3300000000000000e+02 +1.0508249819525962e-06 -1.8163835459300581e-01 +4.1544938314697921e+08 -5.7470394681159608e+18 
+1.3400000000000000e+02 +1.0383085959736644e-06 -1.7190879100041581e-01 +3.8993080224196976e+08 -5.3942501039356027e+18 
+1.3500000000000000e+02 +1.0262682213249952e-06 -1.6273892589220815e-01 +3.6626102824267846e+08 -5.0673524853294838e+18 
+1.3600000000000000e+02 +1.0144898826414057e-06 -1.5408980698497504e-01 +3.4400742399144161e+08 -4.7584175147096525e+18 
+1.3700000000000000e+02 +1.0029913983550791e-06 -1.4593191104056411e-01 +3.2313591818920118e+08 -4.4676966258976942e+18 
+1.3800000000000000e+02 +9.9176381914045873e-07 -1.3823612771366439e-01 +3.0372357597429937e+08 -4.1996547072496599e+18 
+1.3900000000000000e+02 +9.8092019513548217e-07 -1.3097412393768584e-01 +2.8559023126112485e+08 -3.9492942172684165e+18 
+1.4000000000000000e+02 +9.7028817958418449e-07 -1.2411843612890087e-01 +2.6842448004060084e+08 -3.7096656032166994e+18 
+1.4100000000000000e+02 +9.5992598073424873e-07 -1.1764659898253722e-01 +2.5248213859431922e+08 -3.4886869371863224e+18 
+1.4200000000000000e+02 +9.4990948373293114e-07 -1.1153570359888429e-01 +2.3756868909445462e+08 -3.2826089145383204e+18 
+1.4300000000000000e+02 +9.4010234616732759e-07 -1.0576374193522639e-01 +2.2354904387400264e+08 -3.0882221345049221e+18 
+1.4400000000000000e+02 +9.3052863077370437e-07 -1.0031079271083089e-01 +2.1041147250559175e+08 -2.9062463039658588e+18 
+1.4500000000000000e+02 +9.2121652205821496e-07 -9.5159397803967316e-02 +1.9818421549140224e+08 -2.7373299397009408e+18 
+1.4600000000000000e+02 +9.1206186287156827e-07 -9.0288375246552477e-02 +1.8659709407560626e+08 -2.5779263601398359e+18 
+1.4700000000000000e+02 +9.0334703875089953e-07 -8.5686746514649567e-02 +1.7581507263905165e+08 -2.4280205898568699e+18 
+1.4800000000000000e+02 +8.9466751698450279e-07 -8.1333663781430893e-02 +1.6565997646795279e+08 -2.2886390165175754e+18 
+1.4900000000000000e+02 +8.8627047145538653e-07 -7.7218122642742720e-02 +1.5613408086815256e+08 -2.1560537148381494e+18 
+1.5000000000000000e+02 +8.7803160816788669e-07 -7.3324537599062461e-02 +1.4713993744870540e+08 -2.0315613872582589e+18 
+1.5100000000000000e+02 +8.7000775387240666e-07 -6.9641031129003175e-02 +1.3869007558482683e+08 -1.9143122890059525e+18 
+1.5200000000000000e+02 +8.6212306217583629e-07 -6.6156018992609616e-02 +1.3084013471951866e+08 -1.8063055551038610e+18 
+1.5300000000000000e+02 +8.5456074595702859e-07 -6.2857878153784186e-02 +1.2341315904695246e+08 -1.7036157596353585e+18 
+1.5400000000000000e+02 +8.4712199834892270e-07 -5.9735388136263480e-02 +1.1640399798368360e+08 -1.6062821308345226e+18 
+1.5500000000000000e+02 +8.3983942705603427e-07 -5.6779204417996575e-02 +1.0985453545266984e+08 -1.5158977858729331e+18 
+1.5600000000000000e+02 +8.3270378371624285e-07 -5.3979550255029915e-02 +1.0366729580485676e+08 -1.4302757891892390e+18 
+1.5700000000000000e+02 +8.2576089094220250e-07 -5.1328272982615150e-02 +9.7852142995041177e+07 -1.3495438394651796e+18 
+1.5800000000000000e+02 +8.1893103215671065e-07 -4.8815994099247931e-02 +9.2387171570992395e+07 -1.2744274875592602e+18 
+1.5900000000000000e+02 +8.1234589771141819e-07 -4.6436344575048180e-02 +8.7278476233040065e+07 -1.2041060308547366e+18 
+1.6000000000000000e+02 +8.0582377031698505e-07 -4.4180328633920810e-02 +8.2425060128430828e+07 -1.1373662157572627e+18 
+1.6100000000000000e+02 +7.9950249944834046e-07 -4.2042670571584700e-02 +7.7890141815288797e+07 -1.0745506434959958e+18 
+1.6200000000000000e+02 +7.9326765681357904e-07 -4.0015390418984199e-02 +7.3570578921679676e+07 -1.0147602214246563e+18 
+1.6300000000000000e+02 +7.8718947799666005e-07 -3.8093564944846364e-02 +6.9537790611595258e+07 -9.5909572689375066e+17 
+1.6400000000000000e+02 +7.8125727121398958e-07 -3.6270998751835724e-02 +6.5751849076050162e+07 -9.0700716852320666e+17 
+1.6500000000000000e+02 +7.7545313600689301e-07 -3.4541960414993599e-02 +6.2150497634965941e+07 -8.5718111682712538e+17 
+1.6600000000000000e+02 +7.6975034750756364e-07 -3.2901382010124179e-02 +5.8749576881961271e+07 -8.1001715971681766e+17 
+1.6700000000000000e+02 +7.6418420138097636e-07 -3.1344873588034519e-02 +5.5567216293931954e+07 -7.6611404597637517e+17 
+1.6800000000000000e+02 +7.5871468327298955e-07 -2.9867444272004974e-02 +5.2553977026718996e+07 -7.2449182864625523e+17 
+1.6900000000000000e+02 +7.5337579043721936e-07 -2.8465275385852858e-02 +4.9724662857790686e+07 -6.8544441478236006e+17 
+1.7000000000000000e+02 +7.4812586520635438e-07 -2.7133823767924468e-02 +4.7052012515385307e+07 -6.4863231068992077e+17 
+1.7100000000000000e+02 +7.4302274039700279e-07 -2.5869946786217072e-02 +4.4553005028954022e+07 -6.1424182798255245e+17 
+1.7200000000000000e+02 +7.3797902881561979e-07 -2.4668697167601995e-02 +4.2155582437164359e+07 -5.8126056416514867e+17 
+1.7300000000000000e+02 +7.3307425704531692e-07 -2.3528242658045165e-02 +3.9918819661287017e+07 -5.5026636301751693e+17 
+1.7400000000000000e+02 +7.2822926326374947e-07 -2.2444304677087971e-02 +3.7787921240837544e+07 -5.2083807499569613e+17 
+1.7500000000000000e+02 +7.2349015492342135e-07 -2.1414429405582084e-02 +3.5781193422723532e+07 -4.9303763790668205e+17 
+1.7600000000000000e+02 +7.1883748979838810e-07 -2.0435638059407533e-02 +3.3899890682872139e+07 -4.6712956313278573e+17 
+1.7700000000000000e+02 +7.1431135124985712e-07 -1.9505332632011829e-02 +3.2118582503906976e+07 -4.4255213779055782e+17 
+1.7800000000000000e+02 +7.0983957000691532e-07 -1.8620550524794645e-02 +3.0427634691803087e+07 -4.1919132679226022e+17 
+1.7900000000000000e+02 +7.0546860251447774e-07 -1.7779362062193813e-02 +2.8836479710613005e+07 -3.9716274487626547e+17 
+1.8000000000000000e+02 +7.0116582402972383e-07 -1.6979197938812283e-02 +2.7336835055422556e+07 -3.7656151022087981e+17 
+1.8100000000000000e+02 +6.9695409355721044e-07 -1.6218158496048032e-02 +2.5921223981950454e+07 -3.5707718050174330e+17 
+1.8200000000000000e+02 +6.9280589228430750e-07 -1.5493866579830524e-02 +2.4571993251232646e+07 -3.3842918487576371e+17 
+1.8300000000000000e+02 +6.8876189384549878e-07 -1.4804986271098310e-02 +2.3315002911312763e+07 -3.2112032602615706e+17 
+1.8400000000000000e+02 +6.8476492289866470e-07 -1.4148872258727963e-02 +2.2105717227309171e+07 -3.0449998850673325e+17 
+1.8500000000000000e+02 +6.8086058488440327e-07 -1.3524608267144810e-02 +2.0981861577615008e+07 -2.8902063726091904e+17 
+1.8600000000000000e+02 +6.7701233798753560e-07 -1.2930061683075922e-02 +1.9904204555374440e+07 -2.7415653758922493e+17 
+1.8700000000000000e+02 +6.7323807052098339e-07 -1.2364003136877216e-02 +1.8889337754927602e+07 -2.6012998706011568e+17 
+1.8800000000000000e+02 +6.6952009596413414e-07 -1.1824740765107781e-02 +1.7925404256395277e+07 -2.4681536545027085e+17 
+1.8900000000000000e+02 +6.6589321497737226e-07 -1.1311278167403592e-02 +1.7023997803871930e+07 -2.3444139980612685e+17 
+1.9000000000000000e+02 +6.6231805244495545e-07 -1.0821902838348243e-02 +1.6161745669326842e+07 -2.2256509099766688e+17 
+1.9100000000000000e+02 +6.5880782359150857e-07 -1.0355647623586090e-02 +1.5347489091546122e+07 -2.1125801709057866e+17 
+1.9200000000000000e+02 +6.5535286488835811e-07 -9.9111782120240091e-03 +1.4576302643396078e+07 -2.0065540860731898e+17 
+1.9300000000000000e+02 +6.5196331570003978e-07 -9.4876114218420144e-03 +1.3850737825610049e+07 -1.9068590358524848e+17 
+1.9400000000000000e+02 +6.4862736501809863e-07 -9.0836933808737860e-03 +1.3156735476668648e+07 -1.8107710367550995e+17 
+1.9500000000000000e+02 +6.4535738759184564e-07 -8.6985888119108061e-03 +1.2500128340345517e+07 -1.7197369555648928e+17 
+1.9600000000000000e+02 +6.4213426961494981e-07 -8.3312437035260294e-03 +1.1882139794119082e+07 -1.6354128770358832e+17 
+1.9700000000000000e+02 +6.3897363243144206e-07 -7.9809182284324379e-03 +1.1300258892603578e+07 -1.5554146474822093e+17 
+1.9800000000000000e+02 +6.3586442894595194e-07 -7.6466568895788402e-03 +1.0743838180866970e+07 -1.4788493299947088e+17 
+1.9900000000000000e+02 +6.3280454377501034e-07 -7.3276896894772531e-03 +1.0213177363799408e+07 -1.4052682483044019e+17 
+2.0000000000000000e+02 +6.2979390177103799e-07 -7.0232892544351694e-03 +9.7144536138959751e+06 -1.3366099247652299e+17 
+2.0100000000000000e+02 +6.2684855081435062e-07 -6.7328774097907386e-03 +9.2483799770903382e+06 -1.2730312855451642e+17 
+2.0200000000000000e+02 +6.2394040425408489e-07 -6.4554448949661284e-03 +8.7937926088201031e+06 -1.2100283855049763e+17 
+2.0300000000000000e+02 +6.2108611574140010e-07 -6.1906513045324255e-03 +8.3687474483764004e+06 -1.1512567347587578e+17 
+2.0400000000000000e+02 +6.1827531803182622e-07 -5.9377200694834490e-03 +7.9636727772716461e+06 -1.0955834188244896e+17 
+2.0500000000000000e+02 +6.1551453767673769e-07 -5.6962410770685454e-03 +7.5859181627228530e+06 -1.0440615997509592e+17 
+2.0600000000000000e+02 +6.1279682149916095e-07 -5.4654747610389937e-03 +7.2180222555130674e+06 -9.9275168963372784e+16 
+2.0700000000000000e+02 +6.1012770188942821e-07 -5.2450295553578188e-03 +6.8708351743354704e+06 -9.4471470266553216e+16 
+2.0800000000000000e+02 +6.0750025877108235e-07 -5.0343983744954753e-03 +6.5492542110412680e+06 -9.0116070743262080e+16 
