# multipoles
# s[mm] polynom_b[n=0][T/m^n] polynom_b[n=2][T/m^n] polynom_b[n=8][T/m^n] polynom_b[n=14][T/m^n] 
+2.3000000000000003e+00 +5.0247446706486470e-07 -9.5064834220603327e+00 +7.9568032844871693e+09 +1.9214173744691659e+20 
+2.4000000000000004e+00 +5.0240795143061174e-07 -9.5064799306624277e+00 +7.9563864429947262e+09 +1.9219244073510371e+20 
+2.5000000000000000e+00 +5.0231914121558176e-07 -9.5064759712288307e+00 +7.9565241508866138e+09 +1.9221265755916589e+20 
+2.6000000000000001e+00 +5.0221654929292965e-07 -9.5064718400047514e+00 +7.9571457142313852e+09 +1.9220410913269518e+20 
+2.7000000000000002e+00 +5.0210868857196566e-07 -9.5064678332360764e+00 +7.9581804391707315e+09 +1.9216851666748745e+20 
+2.8000000000000003e+00 +5.0200407192645348e-07 -9.5064642471679601e+00 +7.9595576317610254e+09 +1.9210760137749765e+20 
+2.9000000000000004e+00 +5.0191121225170370e-07 -9.5064613780460494e+00 +7.9612065981225271e+09 +1.9202308447499380e+20 
+3.0000000000000000e+00 +5.0183862243560123e-07 -9.5064595221157795e+00 +7.9630566443435640e+09 +1.9191668717312950e+20 
+3.1000000000000001e+00 +5.0179208295183345e-07 -9.5064588699674424e+00 +7.9650340933199291e+09 +1.9179106469036524e+20 
+3.2000000000000002e+00 +5.0176644470421688e-07 -9.5064591895722739e+00 +7.9670533352930851e+09 +1.9165260826402541e+20 
+3.3000000000000003e+00 +5.0175382614426751e-07 -9.5064601432454712e+00 +7.9690257772092524e+09 +1.9150864313931743e+20 
+3.4000000000000004e+00 +5.0174634575563934e-07 -9.5064613933029669e+00 +7.9708628260955153e+09 +1.9136649455944591e+20 
+3.5000000000000000e+00 +5.0173612202929035e-07 -9.5064626020608429e+00 +7.9724758889964781e+09 +1.9123348776720017e+20 
+3.6000000000000001e+00 +5.0171527342379729e-07 -9.5064634318344208e+00 +7.9737763728654528e+09 +1.9111694800765112e+20 
+3.7000000000000002e+00 +5.0167591842110983e-07 -9.5064635449396366e+00 +7.9746756847366829e+09 +1.9102420052378544e+20 
+3.8000000000000003e+00 +5.0161017550549058e-07 -9.5064626036923343e+00 +7.9750852316200180e+09 +1.9096257055930044e+20 
+3.9000000000000004e+00 +5.0151016314208989e-07 -9.5064602704081214e+00 +7.9749164205126925e+09 +1.9093938335810853e+20 
+4.0000000000000000e+00 +5.0136799981492684e-07 -9.5064562074028789e+00 +7.9740806584327288e+09 +1.9096196416366202e+20 
+4.1000000000000005e+00 +5.0118022169548425e-07 -9.5064502435758769e+00 +7.9725395361230545e+09 +1.9103433060471869e+20 
+4.2000000000000002e+00 +5.0096103575756610e-07 -9.5064428741611113e+00 +7.9704553793532953e+09 +1.9114726984813150e+20 
+4.2999999999999998e+00 +5.0072906669640371e-07 -9.5064347609766617e+00 +7.9680406976907320e+09 +1.9128826144426256e+20 
+4.4000000000000004e+00 +5.0050293917362988e-07 -9.5064265658398774e+00 +7.9655080006210194e+09 +1.9144478494550776e+20 
+4.5000000000000000e+00 +5.0030127786317229e-07 -9.5064189505683387e+00 +7.9630697976571970e+09 +1.9160431990356266e+20 
+4.6000000000000005e+00 +5.0014270745953221e-07 -9.5064125769802050e+00 +7.9609385983792000e+09 +1.9175434586846681e+20 
+4.7000000000000002e+00 +5.0004585262215086e-07 -9.5064081068926463e+00 +7.9593269122471809e+09 +1.9188234239327155e+20 
+4.8000000000000007e+00 +5.0002933803846884e-07 -9.5064062021236939e+00 +7.9584472488318243e+09 +1.9197578902820536e+20 
+4.9000000000000004e+00 +5.0011178837584024e-07 -9.5064075244907293e+00 +7.9585121176168575e+09 +1.9202216532575289e+20 
+5.0000000000000000e+00 +5.0031182832450533e-07 -9.5064127358117627e+00 +7.9597340281627798e+09 +1.9200895083643627e+20 
+5.1000000000000005e+00 +5.0064099462982932e-07 -9.5064222562924154e+00 +7.9622498031623840e+09 +1.9192773614820767e+20 
+5.2000000000000002e+00 +5.0108247241434904e-07 -9.5064355396921876e+00 +7.9658935181758204e+09 +1.9178655599069020e+20 
+5.3000000000000007e+00 +5.0161235884440474e-07 -9.5064517981578938e+00 +7.9704235618588495e+09 +1.9159755613184878e+20 
+5.4000000000000004e+00 +5.0220675110861404e-07 -9.5064702438369864e+00 +7.9755983229491673e+09 +1.9137288233753706e+20 
+5.5000000000000000e+00 +5.0284174640253378e-07 -9.5064900888769497e+00 +7.9811761901767969e+09 +1.9112468037389376e+20 
+5.6000000000000005e+00 +5.0349344189238241e-07 -9.5065105454246588e+00 +7.9869155522061872e+09 +1.9086509600865668e+20 
+5.7000000000000002e+00 +5.0413793478357709e-07 -9.5065308256278787e+00 +7.9925747978040209e+09 +1.9060627500701080e+20 
+5.8000000000000007e+00 +5.0475132224964035e-07 -9.5065501416336122e+00 +7.9979123156467152e+09 +1.9036036313642179e+20 
+5.9000000000000004e+00 +5.0530970147468594e-07 -9.5065677055891733e+00 +8.0026864944532051e+09 +1.9013950616323971e+20 
+6.0000000000000000e+00 +5.0578916964854876e-07 -9.5065827296418863e+00 +8.0066557229334164e+09 +1.8995584985409808e+20 
+6.1000000000000005e+00 +5.0617203345645759e-07 -9.5065946216405788e+00 +8.0096415849603548e+09 +1.8981845228245674e+20 
+6.2000000000000002e+00 +5.0646543765748998e-07 -9.5066035722415716e+00 +8.0117184451800947e+09 +1.8972402074630927e+20 
+6.3000000000000007e+00 +5.0668273648505713e-07 -9.5066099678021452e+00 +8.0130238633420067e+09 +1.8966617485191476e+20 
+6.4000000000000004e+00 +5.0683728420032583e-07 -9.5066141946800489e+00 +8.0136953992327862e+09 +1.8963853420471501e+20 
+6.5000000000000000e+00 +5.0694243505521062e-07 -9.5066166392330054e+00 +8.0138706126462440e+09 +1.8963471840993496e+20 
+6.6000000000000005e+00 +5.0701154329200955e-07 -9.5066176878184567e+00 +8.0136870633450880e+09 +1.8964834707351952e+20 
+6.7000000000000002e+00 +5.0705796316580232e-07 -9.5066177267940741e+00 +8.0132823111132488e+09 +1.8967303980095259e+20 
+6.8000000000000007e+00 +5.0709504892935599e-07 -9.5066171425175146e+00 +8.0127939157311068e+09 +1.8970241619781816e+20 
+6.9000000000000004e+00 +5.0713615483409838e-07 -9.5066163213464527e+00 +8.0123594369895763e+09 +1.8973009586936545e+20 
+7.0000000000000000e+00 +5.0719463512342298e-07 -9.5066156496383343e+00 +8.0121164346486120e+09 +1.8974969842164498e+20 
+7.1000000000000005e+00 +5.0727953731919874e-07 -9.5066153878205490e+00 +8.0121614972427320e+09 +1.8975661163366951e+20 
+7.2000000000000002e+00 +5.0738268201203430e-07 -9.5066152925993990e+00 +8.0124273283193769e+09 +1.8975329597822625e+20 
+7.3000000000000007e+00 +5.0749158303924089e-07 -9.5066149947503504e+00 +8.0128056601114321e+09 +1.8974398010327237e+20 
+7.4000000000000004e+00 +5.0759375425480786e-07 -9.5066141250492464e+00 +8.0131882248903646e+09 +1.8973289265582893e+20 
+7.5000000000000000e+00 +5.0767670950006372e-07 -9.5066123142717451e+00 +8.0134667549193087e+09 +1.8972426228304419e+20 
+7.6000000000000005e+00 +5.0772796263398883e-07 -9.5066091931937216e+00 +8.0135329824662561e+09 +1.8972231763207481e+20 
+7.7000000000000002e+00 +5.0773502750034642e-07 -9.5066043925909067e+00 +8.0132786398030338e+09 +1.8973128734984185e+20 
+7.8000000000000007e+00 +5.0768541794436080e-07 -9.5065975432389855e+00 +8.0125954591890821e+09 +1.8975540008361889e+20 
+7.9000000000000004e+00 +5.0756664782062971e-07 -9.5065882759137850e+00 +8.0113751728918886e+09 +1.8979888448056541e+20 
+8.0000000000000000e+00 +5.0736623097291655e-07 -9.5065762213909561e+00 +8.0095095131675844e+09 +1.8986596918802226e+20 
+8.0999999999999996e+00 +5.0707636426589042e-07 -9.5065611544792130e+00 +8.0069281575513525e+09 +1.8995941569578815e+20 
+8.2000000000000011e+00 +5.0670797664126978e-07 -9.5065434261194373e+00 +8.0037125647072763e+09 +1.9007611686289922e+20 
+8.3000000000000007e+00 +5.0627668004646212e-07 -9.5065235312851968e+00 +7.9999821385317869e+09 +1.9021149839200800e+20 
+8.4000000000000004e+00 +5.0579808643897857e-07 -9.5065019649503242e+00 +7.9958562829554768e+09 +1.9036098598490669e+20 
+8.5000000000000000e+00 +5.0528780775904431e-07 -9.5064792220882257e+00 +7.9914544018603277e+09 +1.9052000534457041e+20 
+8.5999999999999996e+00 +5.0476145596477938e-07 -9.5064557976727464e+00 +7.9868958991783066e+09 +1.9068398217274930e+20 
+8.7000000000000011e+00 +5.0423464301101679e-07 -9.5064321866776105e+00 +7.9823001788221025e+09 +1.9084834217171432e+20 
+8.8000000000000007e+00 +5.0372298083883396e-07 -9.5064088840763219e+00 +7.9777866446924019e+09 +1.9100851104392449e+20 
+8.9000000000000004e+00 +5.0324208141888943e-07 -9.5063863848429371e+00 +7.9734747007360001e+09 +1.9115991449083442e+20 
+9.0000000000000000e+00 +5.0280755668653880e-07 -9.5063651839507841e+00 +7.9694837508281403e+09 +1.9129797821557817e+20 
+9.0999999999999996e+00 +5.0243062513964775e-07 -9.5063456334086531e+00 +7.9659024944377060e+09 +1.9141931103783017e+20 
+9.2000000000000011e+00 +5.0210493142483819e-07 -9.5063275133648109e+00 +7.9626968131238384e+09 +1.9152525425063533e+20 
+9.3000000000000007e+00 +5.0181972673444246e-07 -9.5063104610025224e+00 +7.9598018839842119e+09 +1.9161833226493012e+20 
+9.4000000000000004e+00 +5.0156426226541910e-07 -9.5062941135052430e+00 +7.9571528841427603e+09 +1.9170106949100211e+20 
+9.5000000000000000e+00 +5.0132778919025776e-07 -9.5062781080558789e+00 +7.9546849906639271e+09 +1.9177599034056481e+20 
+9.6000000000000014e+00 +5.0109955870530807e-07 -9.5062620818378019e+00 +7.9523333806580439e+09 +1.9184561922425353e+20 
+9.7000000000000011e+00 +5.0086882200314622e-07 -9.5062456720343995e+00 +7.9500332312395535e+09 +1.9191248055259896e+20 
+9.8000000000000007e+00 +5.0062483026709605e-07 -9.5062285158287310e+00 +7.9477197194888029e+09 +1.9197909873692656e+20 
+9.9000000000000004e+00 +5.0035683469630726e-07 -9.5062102504042691e+00 +7.9453280225219030e+09 +1.9204799818779686e+20 
+1.0000000000000000e+01 +5.0005408646375645e-07 -9.5061905129439825e+00 +7.9427933174173145e+09 +1.9212170331651663e+20 
+1.0100000000000001e+01 +4.9971222651149487e-07 -9.5061691574892464e+00 +7.9400890637310419e+09 +1.9220138090960431e+20 
+1.0200000000000001e+01 +4.9935245472944089e-07 -9.5061469055127237e+00 +7.9373418507213659e+09 +1.9228276725907518e+20 
+1.0300000000000001e+01 +4.9900236075418860e-07 -9.5061246953451874e+00 +7.9347165501129265e+09 +1.9236024103226379e+20 
+1.0400000000000000e+01 +4.9868953421928818e-07 -9.5061034653172634e+00 +7.9323780336086121e+09 +1.9242818089705446e+20 
+1.0500000000000000e+01 +4.9844156475658610e-07 -9.5060841537595220e+00 +7.9304911729015169e+09 +1.9248096552163069e+20 
+1.0600000000000001e+01 +4.9828604200559766e-07 -9.5060676990027702e+00 +7.9292208397160225e+09 +1.9251297357333922e+20 
+1.0700000000000001e+01 +4.9825055559549090e-07 -9.5060550393776087e+00 +7.9287319057609243e+09 +1.9251858371985863e+20 
+1.0800000000000001e+01 +4.9836269515786868e-07 -9.5060471132146098e+00 +7.9291892427279034e+09 +1.9249217462941549e+20 
+1.0900000000000000e+01 +4.9865005033419405e-07 -9.5060448588445521e+00 +7.9307577223346195e+09 +1.9242812496955752e+20 
+1.1000000000000000e+01 +4.9914021076337391e-07 -9.5060492145982707e+00 +7.9336022163138781e+09 +1.9232081340739574e+20 
+1.1100000000000001e+01 +4.9984666962298739e-07 -9.5060606363599707e+00 +7.9378019243702621e+09 +1.9216750355005260e+20 
+1.1200000000000001e+01 +5.0072653434573443e-07 -9.5060776502299689e+00 +7.9430933584372835e+09 +1.9197699875590187e+20 
+1.1300000000000001e+01 +5.0172281592209962e-07 -9.5060982998624812e+00 +7.9491273584806499e+09 +1.9176098732184096e+20 
+1.1400000000000000e+01 +5.0277852533051596e-07 -9.5061206289113773e+00 +7.9555547644285984e+09 +1.9153115754567346e+20 
+1.1500000000000000e+01 +5.0383667355732904e-07 -9.5061426810308269e+00 +7.9620264162518492e+09 +1.9129919772408830e+20 
+1.1600000000000001e+01 +5.0484027159156261e-07 -9.5061624998749590e+00 +7.9681931539026432e+09 +1.9107679615434297e+20 
+1.1700000000000001e+01 +5.0573233040665866e-07 -9.5061781290976093e+00 +7.9737058173154230e+09 +1.9087564113400064e+20 
+1.1800000000000001e+01 +5.0645586100600548e-07 -9.5061876123532834e+00 +7.9782152464874439e+09 +1.9070742095919491e+20 
+1.1900000000000000e+01 +5.0695387435841907e-07 -9.5061889932956660e+00 +7.9813722813307028e+09 +1.9058382392808925e+20 
+1.2000000000000000e+01 +5.0716938145888813e-07 -9.5061803155790336e+00 +7.9828277618165207e+09 +1.9051653833745213e+20 
+1.2100000000000001e+01 +5.0706723455635329e-07 -9.5061603701075779e+00 +7.9823640568972750e+09 +1.9051294457747155e+20 
+1.2200000000000001e+01 +5.0669965103498358e-07 -9.5061309367872706e+00 +7.9802896516241894e+09 +1.9056319140821575e+20 
+1.2300000000000001e+01 +5.0614068953241263e-07 -9.5060945427739867e+00 +7.9770445600204468e+09 +1.9065311968348475e+20 
+1.2400000000000000e+01 +5.0546440869698691e-07 -9.5060537152238105e+00 +7.9730687961399250e+09 +1.9076857025622596e+20 
+1.2500000000000000e+01 +5.0474486719251315e-07 -9.5060109812931302e+00 +7.9688023740521421e+09 +1.9089538397920241e+20 
+1.2600000000000001e+01 +5.0405612363605202e-07 -9.5059688681373871e+00 +7.9646853077407961e+09 +1.9101940170708389e+20 
+1.2700000000000001e+01 +5.0347223669567081e-07 -9.5059299029130582e+00 +7.9611576112956104e+09 +1.9112646429202940e+20 
+1.2800000000000001e+01 +5.0306726501509015e-07 -9.5058966127761853e+00 +7.9586592987587090e+09 +1.9120241258735377e+20 
+1.2900000000000000e+01 +5.0291526723669138e-07 -9.5058715248826591e+00 +7.9576303841540308e+09 +1.9123308744684215e+20 
+1.3000000000000000e+01 +5.0309030201113380e-07 -9.5058571663886031e+00 +7.9585108815310593e+09 +1.9120432972362321e+20 
+1.3100000000000001e+01 +5.0363999645704083e-07 -9.5058551513601142e+00 +7.9615743245357304e+09 +1.9110740352601168e+20 
+1.3200000000000001e+01 +5.0450625158010768e-07 -9.5058634415030117e+00 +7.9664283251372356e+09 +1.9095526598474993e+20 
+1.3300000000000001e+01 +5.0560453684462009e-07 -9.5058790854328574e+00 +7.9725140148715372e+09 +1.9076629748649103e+20 
+1.3400000000000000e+01 +5.0685032172533270e-07 -9.5058991317654602e+00 +7.9792725253041039e+09 +1.9055887841715208e+20 
+1.3500000000000000e+01 +5.0815907570771323e-07 -9.5059206291168739e+00 +7.9861449880289698e+09 +1.9035138916193963e+20 
+1.3600000000000001e+01 +5.0944626824849963e-07 -9.5059406261024826e+00 +7.9925725345610437e+09 +1.9016221010802187e+20 
+1.3700000000000001e+01 +5.1062736883547221e-07 -9.5059561713383811e+00 +7.9979962964969034e+09 +1.9000972164057448e+20 
+1.3800000000000001e+01 +5.1161784693596023e-07 -9.5059643134401526e+00 +8.0018574053718224e+09 +1.8991230414627946e+20 
+1.3900000000000000e+01 +5.1233317201875331e-07 -9.5059621010235489e+00 +8.0035969927536106e+09 +1.8988833801092773e+20 
+1.4000000000000000e+01 +5.1268881356785825e-07 -9.5059465827044249e+00 +8.0026561901951599e+09 +1.8995620362088428e+20 
+1.4100000000000001e+01 +5.1263022429078802e-07 -9.5059158508411503e+00 +7.9986844493310823e+09 +1.9012716636760035e+20 
+1.4200000000000001e+01 +5.1222278985944370e-07 -9.5058721727620412e+00 +7.9921645019496841e+09 +1.9038403166838456e+20 
+1.4300000000000001e+01 +5.1156187921074465e-07 -9.5058188595387065e+00 +7.9837873999782495e+09 +1.9070248994447799e+20 
+1.4400000000000000e+01 +5.1074286125202849e-07 -9.5057592222420713e+00 +7.9742441952766314e+09 +1.9105823161869622e+20 
+1.4500000000000000e+01 +5.0986110489428460e-07 -9.5056965719430817e+00 +7.9642259397017660e+09 +1.9142694711396991e+20 
+1.4600000000000001e+01 +5.0901197907735407e-07 -9.5056342197134427e+00 +7.9544236851931124e+09 +1.9178432685121467e+20 
+1.4700000000000001e+01 +5.0829085270029627e-07 -9.5055754766238127e+00 +7.9455284835765266e+09 +1.9210606125412316e+20 
+1.4800000000000001e+01 +5.0779309469479590e-07 -9.5055236537456587e+00 +7.9382313867672701e+09 +1.9236784074418890e+20 
+1.4900000000000000e+01 +5.0761407398365093e-07 -9.5054820621502500e+00 +7.9332234466582060e+09 +1.9254535574346167e+20 
+1.5000000000000000e+01 +5.0784915946969454e-07 -9.5054540129083538e+00 +7.9311957150863018e+09 +1.9261429667535834e+20 
+1.5100000000000001e+01 +5.0855941306710199e-07 -9.5054416212994894e+00 +7.9325916919941635e+09 +1.9255898110106318e+20 
+1.5200000000000001e+01 +5.0966866863875763e-07 -9.5054422194358601e+00 +7.9368646695080147e+09 +1.9239823513848526e+20 
+1.5300000000000001e+01 +5.1106645300337610e-07 -9.5054519436369898e+00 +7.9432203876891499e+09 +1.9215951204755374e+20 
+1.5400000000000000e+01 +5.1264229300560203e-07 -9.5054669302231218e+00 +7.9508645866902752e+09 +1.9187026508588623e+20 
+1.5500000000000000e+01 +5.1428571548508862e-07 -9.5054833155142990e+00 +7.9590030066363859e+09 +1.9155794751181482e+20 
+1.5600000000000001e+01 +5.1588624728161091e-07 -9.5054972358306458e+00 +7.9668413876623278e+09 +1.9125001258341345e+20 
+1.5700000000000001e+01 +5.1733341523031788e-07 -9.5055048274920644e+00 +7.9735854698752708e+09 +1.9097391355946956e+20 
+1.5800000000000001e+01 +5.1851674616721094e-07 -9.5055022268186224e+00 +7.9784409934119349e+09 +1.9075710369794861e+20 
+1.5900000000000000e+01 +5.1932576693827346e-07 -9.5054855701305012e+00 +7.9806136984068794e+09 +1.9062703625700128e+20 
+1.6000000000000000e+01 +5.1965000436915918e-07 -9.5054509937474485e+00 +7.9793093249552517e+09 +1.9061116449566740e+20 
+1.6100000000000001e+01 +5.1941439466587184e-07 -9.5053958560502423e+00 +7.9739823170207615e+09 +1.9072866633021175e+20 
+1.6199999999999999e+01 +5.1868551152562425e-07 -9.5053224036629160e+00 +7.9650819339368105e+09 +1.9096561830856802e+20 
+1.6300000000000001e+01 +5.1756533798617174e-07 -9.5052341052695724e+00 +7.9533061388026161e+09 +1.9129982163834464e+20 
+1.6400000000000002e+01 +5.1615585710206926e-07 -9.5051344295547562e+00 +7.9393528947675848e+09 +1.9170907752595682e+20 
+1.6500000000000000e+01 +5.1455905191995880e-07 -9.5050268452027904e+00 +7.9239201649569340e+09 +1.9217118717837620e+20 
+1.6600000000000001e+01 +5.1287690549877765e-07 -9.5049148208982395e+00 +7.9077059125114450e+09 +1.9266395180230705e+20 
+1.6699999999999999e+01 +5.1121140088358531e-07 -9.5048018253253996e+00 +7.8914081005554419e+09 +1.9316517260473962e+20 
+1.6800000000000001e+01 +5.0966452111335452e-07 -9.5046913271684801e+00 +7.8757246922029257e+09 +1.9365265079292422e+20 
+1.6900000000000002e+01 +5.0833824925030947e-07 -9.5045867951121039e+00 +7.8613536506042137e+09 +1.9410418757329951e+20 
+1.7000000000000000e+01 +5.0733456834717893e-07 -9.5044916978408036e+00 +7.8489929389110041e+09 +1.9449758415217692e+20 
+1.7100000000000001e+01 +5.0673495776742373e-07 -9.5044088056542630e+00 +7.8391985398583479e+09 +1.9481473661719583e+20 
+1.7199999999999999e+01 +5.0653888213192004e-07 -9.5043380953136065e+00 +7.8319585146527176e+09 +1.9505392057760675e+20 
+1.7300000000000001e+01 +5.0672530238846640e-07 -9.5042788451956568e+00 +7.8271189441571598e+09 +1.9521750652208346e+20 
+1.7400000000000002e+01 +5.0727317947950546e-07 -9.5042303336770662e+00 +7.8245259092132502e+09 +1.9530786493985787e+20 
+1.7500000000000000e+01 +5.0816147434261018e-07 -9.5041918391343838e+00 +7.8240254906504164e+09 +1.9532736632046023e+20 
+1.7600000000000001e+01 +5.0936914793142278e-07 -9.5041626399444983e+00 +7.8254637693368130e+09 +1.9527838115245952e+20 
+1.7699999999999999e+01 +5.1087516117243828e-07 -9.5041420144837154e+00 +7.8286868260742388e+09 +1.9516327992607693e+20 
+1.7800000000000001e+01 +5.1265847501722940e-07 -9.5041292411289415e+00 +7.8335407417377939e+09 +1.9498443312966923e+20 
+1.7900000000000002e+01 +5.1469805040592565e-07 -9.5041235982567240e+00 +7.8398715971499176e+09 +1.9474421125300136e+20 
+1.8000000000000000e+01 +5.1697284828681262e-07 -9.5041243642439355e+00 +7.8475254731885815e+09 +1.9444498478430002e+20 
+1.8100000000000001e+01 +5.1945400996241693e-07 -9.5041305137685370e+00 +7.8562939957315264e+09 +1.9409197806352092e+20 
+1.8199999999999999e+01 +5.2208139818935645e-07 -9.5041398067145746e+00 +7.8657509709630699e+09 +1.9370183082896641e+20 
+1.8300000000000001e+01 +5.2478705611001941e-07 -9.5041496992678898e+00 +7.8754157501551838e+09 +1.9329403666841338e+20 
+1.8400000000000002e+01 +5.2750302685729835e-07 -9.5041576476143153e+00 +7.8848076845905113e+09 +1.9288808916930016e+20 
+1.8500000000000000e+01 +5.3016135355033013e-07 -9.5041611079391561e+00 +7.8934461254812336e+09 +1.9250348192086422e+20 
+1.8600000000000001e+01 +5.3269407932078992e-07 -9.5041575364281421e+00 +7.9008504240945473e+09 +1.9215970851095157e+20 
+1.8699999999999999e+01 +5.3503324730887466e-07 -9.5041443892671928e+00 +7.9065399317195435e+09 +1.9187626252685473e+20 
+1.8800000000000001e+01 +5.3711090062483445e-07 -9.5041191226414856e+00 +7.9100339995600176e+09 +1.9167263755798223e+20 
+1.8900000000000002e+01 +5.3885908241836138e-07 -9.5040791927371284e+00 +7.9108519789212351e+09 +1.9156832719126849e+20 
+1.9000000000000000e+01 +5.4020983580956585e-07 -9.5040220557395578e+00 +7.9085132210396805e+09 +1.9158282501528509e+20 
+1.9100000000000001e+01 +5.4112329712334357e-07 -9.5039461756391965e+00 +7.9027318079853439e+09 +1.9172796322766376e+20 
+1.9200000000000003e+01 +5.4167197545101807e-07 -9.5038540476449729e+00 +7.8940007450144129e+09 +1.9198492846578277e+20 
+1.9300000000000001e+01 +5.4195647308188102e-07 -9.5037491747708120e+00 +7.8830077682370138e+09 +1.9232724597538000e+20 
+1.9400000000000002e+01 +5.4207739229305033e-07 -9.5036350600302359e+00 +7.8704406137053156e+09 +1.9272844100378021e+20 
+1.9500000000000000e+01 +5.4213533537759133e-07 -9.5035152064371626e+00 +7.8569870175233660e+09 +1.9316203879691580e+20 
+1.9600000000000001e+01 +5.4223090461566532e-07 -9.5033931170052206e+00 +7.8433347157553530e+09 +1.9360156460179541e+20 
+1.9700000000000003e+01 +5.4246470229656377e-07 -9.5032722947482497e+00 +7.8301714444999180e+09 +1.9402054366446934e+20 
+1.9800000000000001e+01 +5.4293733069996126e-07 -9.5031562426798590e+00 +7.8181849398176775e+09 +1.9439250123204716e+20 
+1.9900000000000002e+01 +5.4374939211064495e-07 -9.5030484638137356e+00 +7.8080629377854738e+09 +1.9469096255115143e+20 
+2.0000000000000000e+01 +5.4500148881888019e-07 -9.5029524611637832e+00 +7.8004931745041599e+09 +1.9488945286783703e+20 
+2.0100000000000001e+01 +5.4676348154312005e-07 -9.5028706465153849e+00 +7.7959578994908905e+09 +1.9496934875011462e+20 
+2.0200000000000003e+01 +5.4898226477153901e-07 -9.5028010667414176e+00 +7.7941174161168375e+09 +1.9494343204912503e+20 
+2.0300000000000001e+01 +5.5157399142378629e-07 -9.5027406774863739e+00 +7.7944265411835012e+09 +1.9483233593762166e+20 
+2.0400000000000002e+01 +5.5445481442231087e-07 -9.5026864343948585e+00 +7.7963400915139008e+09 +1.9465669358777719e+20 
+2.0500000000000000e+01 +5.5754088668980504e-07 -9.5026352931113127e+00 +7.7993128838968201e+09 +1.9443713817271163e+20 
+2.0600000000000001e+01 +5.6074836114750060e-07 -9.5025842092803625e+00 +7.8027997351567135e+09 +1.9419430286457520e+20 
+2.0700000000000003e+01 +5.6399339071309880e-07 -9.5025301385464491e+00 +7.8062554620947390e+09 +1.9394882083609326e+20 
+2.0800000000000001e+01 +5.6719212831939598e-07 -9.5024700365543247e+00 +7.8091348815377703e+09 +1.9372132525943108e+20 
